순위,종목코드,종목명,시가총액,기준일,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
58,2790,아모레G,4.85679E+12,2021-01-29,7.48,29.59,9.28,-23.9,9.85
59,271560,오리온,4.74434E+12,2021-01-29,-2.04,3.45,-10.45,13.74,7.08
60,11070,LG이노텍,4.73342E+12,2021-01-29,8.99,26.58,23.46,26.58,-0.5
61,128940,한미약품,4.62598E+12,2021-01-29,9.9,44.48,48.04,35.45,-10.44
62,100,유한양행,4.59722E+12,2021-01-29,-11.1,12.19,21.73,52.57,-5.63
63,11790,SKC,4.58206E+12,2021-01-29,29.55,62.85,71.88,131.36,-2.89
64,139480,이마트,4.57163E+12,2021-01-29,8.97,14.29,41.99,44.49,3.05
65,71050,한국금융지주,4.53052E+12,2021-01-29,2.78,13.87,63.09,18,7.38
66,720,현대건설,4.48207E+12,2021-01-29,11.03,32.84,18.73,1.51,-1.12
67,11200,HMM,4.47586E+12,2021-01-29,-0.73,43.84,148.63,290,39.19
68,34020,두산중공업,4.40199E+12,2021-01-29,-9.96,-16.96,17.89,114.95,-9.79
69,19170,신풍제약,4.29178E+12,2021-01-29,-32.78,-37.69,8,1036.04,3.46
70,180640,한진칼,4.04201E+12,2021-01-29,0.33,-20.68,-28.82,52.5,-0.66
71,88980,맥쿼리인프라,4.00107E+12,2021-01-29,-0.93,-3.16,-4.86,-7.73,3.73
72,10140,삼성중공업,3.9123E+12,2021-01-29,-10.91,22.95,9.33,-9.48,5.65
73,120,CJ대한통운,3.83247E+12,2021-01-29,2.44,5.66,8.39,20.86,-2.38
74,267250,현대중공업지주,3.71267E+12,2021-01-29,-19.1,7.55,-0.21,-18.54,15.11
75,336260,두산퓨얼셀,3.648E+12,2021-01-29,5.49,29.23,22.08,600.81,-10.23
76,39490,키움증권,3.61577E+12,2021-01-29,13.71,33.65,45.51,93.95,-8.51
77,29780,삼성카드,3.44101E+12,2021-01-29,-10.27,-1.33,3.48,-18.74,10.94
78,4990,롯데지주,3.4043E+12,2021-01-29,-5.39,12.28,4.85,-13,3.54
79,16360,삼성증권,3.37108E+12,2021-01-29,-7.25,13.02,29.06,3.85,-3.18
80,78930,GS,3.36818E+12,2021-01-29,-2.82,7.25,3.28,-22.13,7.59
81,20150,일진머티리얼즈,3.29231E+12,2021-01-29,41.39,66.63,44.39,40,-2.1
82,3410,쌍용양회,3.25493E+12,2021-01-29,-4.3,5.3,18.77,17.48,2.94
83,204320,만도,3.24943E+12,2021-01-29,17.49,87.53,189.54,90.63,-9.68
84,8770,호텔신라,3.17517E+12,2021-01-29,-0.37,7.58,15.41,-9.61,0.87
85,5940,NH투자증권,3.10957E+12,2021-01-29,-0.9,12.07,26.29,-2.64,-1.81
86,6360,GS건설,3.08194E+12,2021-01-29,6.71,39.74,43.15,30.43,-4.72
87,26960,동서,3.07575E+12,2021-01-29,-6.09,4.93,48.67,89.85,30.63
88,12750,에스원,3.07033E+12,2021-01-29,-4.94,-1.94,-12.55,-12.93,2.72
89,241560,두산밥캣,3.04256E+12,2021-01-29,3.06,7.05,8.2,-2.1,6.59
90,47810,한국항공우주,3.0266E+12,2021-01-29,23.21,40.18,24.7,-0.96,6.6
91,12510,더존비즈온,3.00999E+12,2021-01-29,-3.48,-2.06,-4.86,11.5,10.11
92,23530,롯데쇼핑,2.98446E+12,2021-01-29,4.98,23.97,35.08,-12.45,12.32
93,282330,BGF리테일,2.93826E+12,2021-01-29,27.34,38.78,36.55,1.19,-6.47
94,36460,한국가스공사,2.8617E+12,2021-01-29,2.14,9.35,22.05,-6.63,2.74
95,112610,씨에스윈드,2.76571E+12,2021-01-29,-4.76,59.91,141.35,355.95,-9.55
96,1040,CJ,2.74556E+12,2021-01-29,3.29,21.58,15.04,11.1,-1.49
97,990,DB하이텍,2.73051E+12,2021-01-29,25.13,84.13,83.86,109.54,-8.29
98,3090,대웅,2.71814E+12,2021-01-29,-8.15,89.27,73.15,291.21,-21.82
99,7070,GS리테일,2.6719E+12,2021-01-29,1.02,5.47,-0.57,-14.32,4.32
100,42660,대우조선해양,2.62326E+12,2021-01-29,-9.28,12.41,4.71,-4.31,4.09
101,5830,DB손해보험,2.60544E+12,2021-01-29,-15.69,-18.58,-20.86,-14.81,12.5
102,81660,휠라홀딩스,2.59412E+12,2021-01-29,-1.16,7.02,24.31,-3.28,-6.32
103,307950,현대오토에버,2.5725E+12,2021-01-29,5.15,81.48,211.31,160.08,6.12
